code,first_date,last_date,obs
SH603727,2016-11-22,2026-07-29,2352
SH603728,2017-05-09,2026-07-29,2241
SH603729,2015-03-24,2026-07-29,2669
SH603730,2017-07-28,2026-07-29,2170
SH603733,2018-04-20,2026-07-29,2008
SH603737,2016-06-03,2026-07-29,2465
SH603738,2016-09-28,2026-07-29,2386
SH603739,2019-01-16,2026-07-29,1826
SH603755,2019-08-28,2026-07-29,1676
SH603757,2017-07-11,2026-07-29,2198
SH603758,2017-05-17,2026-07-29,2221
SH603759,2021-03-26,2026-07-29,1295
SH603766,2012-08-10,2026-07-29,3350
SH603767,2017-06-13,2026-07-29,2218
SH603768,2017-03-24,2026-07-29,2270
SH603773,2018-04-17,2026-07-29,2011
SH603776,2017-08-17,2026-07-29,2156
SH603777,2016-10-12,2026-07-29,2381
SH603778,2015-12-31,2026-07-29,2531
SH603779,2016-05-16,2026-07-29,2466
SH603786,2019-10-15,2026-07-29,1648
SH603787,2017-04-27,2026-07-29,2248
SH603788,2015-01-20,2026-07-29,2786
SH603789,2015-04-27,2026-07-29,2711
SH603790,2018-09-12,2026-07-29,1897
SH603797,2017-04-13,2026-07-29,2258
SH603798,2016-04-06,2026-07-29,2504
SH603799,2015-01-29,2026-07-29,2759
SH603800,2015-12-10,2026-07-29,2577
SH603801,2017-06-30,2026-07-29,2205
SH603803,2017-04-20,2026-07-29,2250
SH603806,2014-09-05,2026-07-29,2870
SH603808,2015-04-22,2026-07-29,2657
SH603809,2017-11-28,2026-07-29,2103
SH603810,2018-09-17,2026-07-29,1903
SH603811,2017-03-15,2026-07-29,2277
SH603813,2017-09-18,2026-07-29,2147
SH603815,2019-10-21,2026-07-29,1634
SH603816,2016-10-14,2026-07-29,2375
SH603817,2017-02-20,2026-07-29,2294
SH603818,2015-04-22,2026-07-29,2704
SH603819,2016-11-25,2026-07-29,2342
SH603822,2016-04-28,2026-07-29,2401
SH603823,2016-12-20,2026-07-29,2332
SH603825,2017-08-02,2026-07-29,2095
SH603826,2017-04-14,2026-07-29,2257
SH603828,2015-02-26,2026-07-29,2678
SH603829,2017-10-17,2026-07-29,2133
SH603833,2017-03-28,2026-07-29,2262
SH603836,2021-05-26,2026-07-29,1256
SH603838,2015-07-01,2026-07-29,2387
SH603839,2017-02-14,2026-07-29,2297
SH603843,2016-09-05,2026-07-29,2280
SH603848,2017-12-01,2026-07-29,2100
SH603855,2017-05-24,2026-07-29,2230
SH603856,2017-11-06,2026-07-29,2119
SH603858,2016-11-18,2026-07-29,2354
SH603859,2016-10-21,2026-07-29,2369
SH603860,2017-08-02,2026-07-29,2182
SH603861,2016-03-22,2026-07-29,2434
SH603863,2019-06-21,2026-07-29,1717
SH603866,2015-12-22,2026-07-29,2575
SH603867,2019-06-27,2026-07-29,1720
SH603868,2016-04-18,2026-07-29,2498
SH603869,2015-03-26,2026-07-29,2661
SH603871,2018-02-06,2026-07-29,2054
SH603876,2018-04-18,2026-07-29,2010
SH603877,2017-01-09,2026-07-29,2316
SH603878,2016-12-19,2026-07-29,2333
SH603879,2017-06-14,2026-07-29,2215
SH603880,2017-08-07,2026-07-29,2082
SH603881,2017-02-08,2026-07-29,2300
SH603882,2017-09-08,2026-07-29,2155
SH603883,2015-04-23,2026-07-29,2646
SH603885,2015-05-27,2026-07-29,2704
SH603886,2016-12-28,2026-07-29,2326
SH603887,2016-10-10,2026-07-29,2301
SH603888,2016-10-28,2026-07-29,2367
SH603889,2014-12-31,2026-07-29,2696
SH603890,2017-12-12,2026-07-29,2093
SH603893,2020-02-07,2026-07-29,1572
SH603895,2018-01-22,2026-07-29,2065
SH603896,2017-05-10,2026-07-29,2240
SH603897,2018-04-10,2026-07-29,2011
SH603898,2015-02-17,2026-07-29,2703
SH603899,2015-01-27,2026-07-29,2795
SH603900,2016-11-23,2026-07-29,2349
SH603901,2015-05-29,2026-07-29,2695
SH603903,2017-03-14,2026-07-29,2276
SH603906,2017-04-10,2026-07-29,2261
SH603908,2017-03-07,2026-07-29,2283
SH603909,2016-06-28,2026-07-29,2403
SH603912,2017-11-01,2026-07-29,2122
SH603915,2019-06-14,2026-07-29,1729
SH603916,2017-11-10,2026-07-29,2115
SH603917,2017-12-04,2026-07-29,2099
SH603918,2015-05-28,2026-07-29,2619
SH603919,2016-03-10,2026-07-29,2499
SH603920,2017-04-26,2026-07-29,2246
SH603922,2017-10-23,2026-07-29,2105
SH603926,2017-05-10,2026-07-29,2240
SH603927,2019-09-09,2026-07-29,1668
SH603928,2016-12-12,2026-07-29,2338
SH603929,2016-12-30,2026-07-29,2324
SH603931,2020-08-19,2026-07-29,1440
SH603933,2017-07-06,2026-07-29,2191
SH603936,2015-12-09,2026-07-29,2486
SH603937,2017-11-02,2026-07-29,2121
SH603938,2017-06-28,2026-07-29,2207
SH603939,2015-02-17,2026-07-29,2664
SH603948,2020-03-02,2026-07-29,1556
SH603949,2020-03-10,2026-07-29,1550
SH603950,2020-05-26,2026-07-29,1489
SH603955,2017-03-10,2026-07-29,2234
SH603956,2019-02-22,2026-07-29,1804
SH603958,2016-06-29,2026-07-29,2424
SH603959,2016-05-17,2026-07-29,2469
SH603960,2017-03-14,2026-07-29,2221
SH603963,2017-09-22,2025-02-07,1783
SH603966,2017-01-25,2026-07-29,2304
SH603967,2019-04-29,2026-07-29,1759
SH603968,2015-05-18,2026-07-29,2723
SH603969,2015-02-27,2026-07-29,2777
SH603970,2017-11-16,2026-07-29,2111
SH603976,2017-08-22,2026-07-29,2168
SH603977,2016-11-11,2026-07-29,2270
SH603978,2017-08-07,2026-07-29,2176
SH603979,2015-06-30,2026-07-29,2693
SH603980,2017-06-15,2026-07-29,2210
SH603982,2019-05-22,2026-07-29,1745
SH603983,2019-07-25,2026-07-29,1700
SH603985,2017-05-05,2026-07-29,2238
SH603986,2016-08-18,2026-07-29,2207
SH603987,2016-11-21,2026-07-29,2353
SH603988,2014-11-04,2026-07-29,2827
SH603989,2015-05-15,2026-07-29,2721
SH603990,2016-12-08,2026-07-29,2335
SH603991,2017-03-08,2026-07-29,2273
SH603992,2019-08-26,2026-07-29,1678
SH603993,2012-10-09,2026-07-29,3332
SH603995,2019-12-24,2026-07-29,1598
SH603996,2015-12-22,2022-05-17,1538
SH603997,2015-03-02,2026-07-29,2680
SH603998,2014-12-05,2026-07-29,2754
SH603999,2015-12-10,2026-07-29,2580
SH605001,2020-05-22,2026-07-29,1501
SH605003,2020-09-08,2026-07-29,1426
SH605005,2021-01-19,2026-07-29,1338
SH605006,2020-09-03,2026-07-29,1429
SH605007,2020-11-10,2026-07-29,1387
SH605008,2020-08-21,2026-07-29,1429
SH605009,2020-09-11,2026-07-29,1423
SH605011,2021-06-30,2026-07-29,1232
SH605016,2021-04-21,2026-07-29,1278
SH605018,2020-09-29,2026-07-29,1411
SH605020,2021-07-09,2026-07-29,1225
SH605028,2021-07-12,2026-07-29,1215
SH605033,2021-09-16,2026-07-29,1176
SH605050,2020-09-24,2026-07-29,1414
SH605055,2021-01-29,2026-07-29,1330
SH605056,2021-07-20,2026-07-29,1218
SH605058,2020-10-21,2026-07-29,1401
SH605060,2021-03-01,2026-07-29,1314
SH605066,2020-08-07,2026-07-29,1448
SH605068,2020-11-23,2026-07-29,1378
SH605069,2021-08-16,2026-07-29,1199
SH605077,2021-02-09,2026-07-29,1318
SH605080,2021-05-06,2026-07-29,1270
SH605081,2021-02-09,2026-06-29,1271
SH605086,2021-04-16,2026-07-29,1281
SH605088,2020-08-17,2026-07-29,1442
SH605089,2021-04-27,2026-07-29,1274
SH605090,2021-05-25,2026-07-29,1246
SH605098,2021-04-21,2026-07-29,1278
SH605099,2020-09-30,2026-07-29,1410
SH605100,2020-08-11,2026-07-29,1446
SH605108,2020-07-16,2026-07-29,1464
SH605111,2020-09-28,2026-07-29,1412
SH605116,2020-09-21,2026-07-29,1417
SH605117,2021-04-20,2026-07-29,1279
SH605118,2020-07-30,2026-07-29,1454
SH605122,2021-03-10,2026-07-29,1307
SH605123,2020-08-25,2026-07-29,1436
SH605128,2020-09-15,2026-07-29,1421
SH605133,2021-02-24,2026-07-29,1317
SH605136,2020-09-29,2026-07-29,1411
SH605138,2021-10-27,2026-07-29,1154
SH605151,2020-12-15,2026-07-29,1362
SH605155,2020-12-31,2026-07-29,1350
SH605158,2020-08-05,2026-07-29,1450
SH605162,2021-07-07,2026-07-29,1227
SH605166,2020-06-18,2026-07-29,1482
SH605167,2021-07-26,2026-07-29,1214
SH605168,2020-05-28,2026-07-29,1497
SH605169,2020-10-30,2026-07-29,1384
SH605177,2020-11-25,2026-07-29,1376
SH605178,2020-08-21,2026-07-29,1424
SH605179,2020-12-28,2026-07-29,1353
SH605180,2021-04-30,2026-07-29,1271
SH605183,2020-12-07,2026-07-29,1368
SH605186,2020-12-22,2026-07-29,1357
SH605188,2020-07-28,2026-07-29,1456
SH605189,2021-05-28,2026-07-29,1254
SH605196,2021-05-11,2026-07-29,1267
SH605198,2020-09-18,2026-07-29,1418
SH605199,2020-07-10,2026-07-29,1467
SH605208,2021-03-08,2026-07-29,1309
SH605218,2020-09-28,2026-07-29,1412
SH605222,2020-07-31,2026-07-29,1453
SH605228,2021-01-20,2026-07-29,1337
SH605255,2020-08-25,2026-07-29,1403
SH605258,2020-12-03,2026-07-29,1370
SH605259,2021-06-15,2026-07-29,1243
SH605266,2020-12-01,2026-07-29,1372
SH605268,2021-02-24,2026-07-29,1317
SH605277,2021-01-06,2026-07-29,1347
SH605286,2021-03-22,2026-07-29,1289
SH605287,2021-07-06,2026-07-29,1228
SH605288,2020-06-01,2026-07-29,1495
SH605289,2021-04-26,2026-07-29,1275
SH605296,2021-05-28,2026-07-29,1254
SH605298,2021-03-01,2026-07-29,1314
SH605299,2020-12-15,2026-07-29,1362
SH605300,2021-04-30,2026-07-29,1271
SH605303,2021-03-01,2026-07-29,1314
SH605305,2021-05-06,2026-07-29,1270
SH605318,2020-08-03,2026-07-29,1451
SH605319,2021-06-07,2026-07-29,1241
SH605333,2020-08-18,2026-07-29,1441
SH605336,2020-10-19,2026-07-29,1402
SH605337,2021-02-08,2026-07-29,1324
SH605338,2020-10-12,2026-07-29,1408
SH605339,2021-05-18,2026-07-29,1262
SH605358,2020-09-11,2026-07-29,1423
SH605365,2021-07-20,2026-07-29,1218
SH605366,2020-08-12,2026-07-29,1445
SH605368,2021-01-29,2026-07-29,1329
SH605369,2020-09-16,2026-07-29,1420
SH605376,2020-12-08,2026-07-29,1367
SH605377,2020-12-28,2026-07-29,1353
SH605378,2021-04-12,2026-07-29,1285
SH605388,2020-08-18,2026-07-29,1441
SH605389,2021-03-22,2026-07-29,1281
SH605398,2021-01-21,2026-07-29,1336
SH605399,2020-08-04,2026-07-29,1451
SH605488,2021-05-13,2026-07-29,1265
SH605499,2021-05-27,2026-07-29,1255
SH605500,2020-12-22,2026-07-29,1357
SH605507,2021-08-02,2026-07-29,1209
SH605555,2021-10-21,2026-07-29,1154
SH605566,2021-10-25,2026-07-29,1156
SH605567,2021-10-13,2026-07-29,1164
SH605577,2021-08-24,2026-07-29,1193
SH605580,2021-08-19,2026-07-29,1196
SH605588,2021-08-12,2026-07-29,1201
SH605589,2021-08-10,2026-07-29,1203
SH605598,2021-09-17,2026-07-29,1175
SH605599,2021-09-09,2026-07-29,1181
SH688001,2019-07-22,2026-07-29,1703
SH688002,2019-07-22,2026-07-29,1703
SH688003,2019-07-22,2026-07-29,1703
SH688004,2020-06-12,2026-07-29,1486
SH688005,2019-07-22,2026-07-29,1699
SH688006,2019-07-22,2026-07-29,1703
SH688007,2019-07-22,2026-07-29,1703
SH688008,2019-07-22,2026-07-29,1703
SH688009,2019-07-22,2026-07-29,1703
SH688010,2019-07-22,2026-07-29,1703
SH688011,2019-07-22,2026-07-29,1703
SH688012,2019-07-22,2026-07-29,1694
SH688013,2020-09-28,2026-07-29,1412
SH688015,2019-07-22,2026-07-29,1703
SH688016,2019-07-22,2026-07-29,1703
SH688017,2020-08-28,2026-07-29,1433
SH688018,2019-07-22,2026-07-29,1703
SH688019,2019-07-22,2026-07-29,1703
SH688020,2019-07-22,2026-07-29,1703
SH688021,2019-11-06,2026-07-29,1632
SH688022,2019-07-22,2026-07-29,1702
SH688023,2019-11-05,2026-07-29,1633
SH688025,2019-10-31,2026-07-29,1636
SH688026,2020-01-22,2026-07-29,1578
SH688027,2020-07-09,2026-07-29,1465
SH688028,2019-07-22,2026-07-29,1694
SH688029,2019-07-22,2026-07-29,1701
SH688030,2019-09-30,2026-07-29,1654
SH688031,2022-10-18,2026-07-29,918
SH688032,2021-12-20,2026-07-29,1116
SH688033,2019-07-22,2026-07-29,1702
SH688035,2022-09-19,2026-07-29,934
SH688036,2019-09-30,2026-07-29,1654
SH688037,2019-12-16,2026-07-29,1601
SH688038,2021-07-13,2026-07-29,1213
SH688039,2019-12-11,2026-07-29,1607
SH688041,2022-08-12,2026-07-29,949
SH688045,2022-05-26,2026-07-29,1014
SH688046,2022-04-25,2026-07-29,1034
SH688047,2022-06-24,2026-07-29,994
SH688048,2022-04-01,2026-07-29,1048
SH688049,2021-11-29,2026-07-29,1131
SH688050,2020-07-29,2026-07-29,1455
SH688051,2020-03-20,2026-07-29,1532
SH688052,2022-04-22,2026-07-29,1035
SH688053,2022-07-08,2026-07-29,983
SH688055,2020-08-17,2026-07-29,1442
SH688056,2020-09-02,2026-07-29,1430
SH688057,2020-11-11,2026-07-29,1386
SH688058,2019-11-01,2026-07-29,1635
SH688059,2021-02-08,2026-07-29,1324
SH688060,2020-07-10,2026-07-29,1468
SH688061,2022-10-18,2026-07-29,918
SH688062,2022-01-18,2026-07-29,1096
SH688063,2020-12-30,2026-07-29,1351
SH688065,2020-08-12,2026-07-29,1441
SH688066,2019-07-22,2026-07-29,1702
SH688067,2021-06-16,2026-07-29,1242
SH688068,2019-09-30,2026-07-29,1653
SH688069,2020-07-22,2026-07-29,1460
SH688070,2021-02-10,2026-07-29,1322
SH688071,2021-07-29,2026-07-29,1211
SH688072,2022-04-20,2026-07-29,1027
SH688073,2022-10-11,2026-07-29,913
SH688075,2021-11-18,2026-07-29,1138
SH688076,2021-05-20,2026-07-29,1259
SH688077,2020-07-22,2026-07-29,1460
SH688078,2019-12-30,2026-07-29,1594
SH688079,2021-03-02,2026-07-29,1313
SH688080,2020-02-12,2026-07-29,1569
SH688081,2020-01-06,2026-07-29,1590
SH688082,2021-11-18,2026-07-29,1138
SH688083,2021-03-11,2026-07-29,1306
SH688084,2022-12-08,2026-07-29,881
SH688085,2020-04-09,2026-07-29,1525
SH688086,2020-02-26,2023-06-30,781
SH688087,2021-07-09,2026-07-29,1225
SH688088,2019-07-22,2026-07-29,1703
SH688089,2019-12-19,2026-07-29,1590
SH688090,2020-02-17,2026-07-29,1566
SH688091,2021-09-09,2026-07-29,1181
SH688092,2021-03-19,2026-07-29,1300
SH688093,2020-09-30,2026-07-29,1410
SH688095,2020-09-08,2026-07-29,1426
SH688096,2020-04-09,2026-07-29,1529
SH688097,2021-05-12,2026-07-29,1266
SH688098,2019-10-28,2026-07-29,1639
SH688099,2019-08-08,2026-07-29,1690
SH688100,2020-01-21,2026-07-29,1579
SH688101,2019-11-15,2026-07-29,1625
SH688102,2022-03-16,2026-07-29,1060
SH688103,2021-09-10,2026-07-29,1180
SH688105,2021-11-15,2026-07-29,1141
SH688106,2020-06-16,2026-07-29,1484
SH688107,2021-11-12,2026-07-29,1142
SH688108,2019-10-30,2026-07-29,1637
SH688109,2021-03-30,2026-07-29,1288
SH688110,2021-12-10,2026-07-29,1119
SH688111,2019-11-18,2026-07-29,1624
SH688112,2021-12-01,2026-07-29,1129
SH688113,2021-05-06,2026-07-29,1270
SH688114,2022-09-09,2026-07-29,939
SH688115,2022-03-14,2026-07-29,1052
SH688116,2019-09-25,2026-07-29,1657
SH688117,2021-06-03,2026-07-29,1250
SH688118,2019-12-04,2026-07-29,1612
SH688119,2022-06-06,2026-07-29,1008
SH688120,2022-06-08,2026-07-29,1006
SH688121,2021-09-06,2026-07-29,1141
SH688122,2019-07-22,2026-07-29,1703
SH688123,2019-12-23,2026-07-29,1599
SH688125,2022-04-15,2026-07-29,1040
SH688126,2020-04-20,2026-07-29,1512
SH688127,2020-09-21,2026-07-29,1417
SH688128,2019-11-05,2026-07-29,1633
SH688129,2020-10-23,2026-07-29,1399
SH688130,2022-07-29,2026-07-29,969
SH688131,2021-06-08,2026-07-29,1237
SH688132,2022-09-23,2026-07-29,924
SH688133,2020-10-30,2026-07-29,1394
SH688135,2020-11-11,2026-07-29,1386
SH688136,2020-12-14,2026-07-29,1363
SH688137,2022-09-29,2026-07-29,926
SH688138,2019-11-20,2026-07-29,1622
SH688139,2019-10-25,2026-07-29,1630
SH688141,2022-12-23,2026-07-29,870
SH688143,2022-12-12,2026-07-29,867
SH688146,2023-04-21,2026-07-29,789
SH688147,2022-12-23,2026-07-29,870
SH688148,2021-08-06,2026-07-29,1205
SH688150,2022-03-18,2026-07-29,1058
SH688151,2021-12-06,2026-07-29,1126
SH688152,2022-10-28,2026-07-29,910
SH688153,2022-04-12,2026-07-29,1043
SH688155,2020-08-11,2026-07-29,1446
SH688156,2020-09-22,2026-07-29,1416
SH688157,2020-06-09,2026-07-29,1479
SH688158,2020-01-20,2026-07-29,1580
SH688159,2020-01-23,2026-07-29,1577
SH688160,2020-11-12,2026-07-29,1385
SH688161,2021-06-30,2026-07-29,1232
SH688162,2021-11-10,2026-07-29,1144
SH688163,2022-03-11,2026-07-29,1063
SH688165,2020-07-15,2026-07-29,1455
SH688166,2019-11-08,2026-07-29,1630
SH688167,2021-12-24,2026-07-29,1112
SH688168,2019-09-06,2026-07-29,1669
SH688169,2020-02-21,2026-07-29,1562
SH688170,2022-04-29,2026-07-29,1030
SH688171,2022-01-27,2026-07-29,1089
SH688172,2022-12-16,2026-07-29,875
SH688173,2022-01-21,2026-07-29,1084
SH688175,2022-03-15,2026-07-29,1043
SH688176,2022-01-07,2026-07-29,1103
SH688177,2020-02-21,2026-07-29,1562
SH688178,2020-01-14,2026-07-29,1569
SH688179,2020-10-26,2026-07-29,1398
SH688180,2020-07-15,2026-07-29,1465
SH688181,2020-01-06,2026-07-29,1590
SH688182,2021-11-16,2026-07-29,1140
SH688183,2021-02-25,2026-07-29,1316
SH688184,2022-09-19,2026-07-29,933
SH688185,2020-08-13,2026-07-29,1444
SH688186,2020-02-11,2026-07-29,1570
SH688187,2021-09-07,2026-07-29,1183
SH688188,2019-08-08,2026-07-29,1690
SH688189,2020-03-26,2026-07-29,1527
SH688190,2021-11-26,2026-07-29,1132
SH688191,2021-04-08,2026-07-29,1277
SH688192,2021-12-10,2026-07-29,1122
SH688193,2022-03-30,2026-07-29,1045
SH688195,2021-03-26,2026-07-29,1285
SH688196,2019-11-21,2026-07-29,1621
SH688197,2022-03-23,2026-07-29,1055
SH688198,2019-12-09,2026-07-29,1609
SH688199,2019-11-05,2026-07-29,1633
SH688200,2020-02-18,2026-07-29,1565
SH688201,2021-04-21,2026-07-29,1274
SH688202,2019-11-05,2026-07-29,1633
SH688203,2022-08-16,2026-07-29,957
SH688205,2022-08-09,2026-07-29,962
SH688206,2021-12-28,2026-07-29,1100
SH688207,2022-03-17,2026-07-29,1059
SH688208,2020-02-13,2026-07-29,1568
SH688209,2022-04-19,2026-07-29,1028
SH688210,2021-12-27,2026-07-29,1111
SH688211,2021-10-26,2026-07-29,1155
SH688212,2021-11-15,2026-07-29,1141
SH688213,2022-05-20,2026-07-29,1018
SH688215,2020-08-28,2026-07-29,1433
SH688216,2021-06-23,2026-07-29,1237
SH688217,2021-05-17,2026-07-29,1263
SH688218,2019-12-11,2026-07-29,1607
SH688219,2020-11-18,2026-07-29,1381
SH688220,2022-01-14,2026-07-29,1098
SH688221,2020-10-28,2026-07-29,1396
SH688222,2020-04-16,2026-07-29,1524
SH688223,2022-01-26,2026-07-29,1090
SH688225,2022-02-09,2026-07-29,1085
SH688226,2021-07-07,2026-07-29,1227
SH688227,2021-12-30,2026-07-29,1108
SH688228,2020-03-27,2026-07-29,1527
SH688229,2020-08-17,2026-07-29,1442
SH688230,2021-12-01,2026-07-29,1129
SH688231,2022-07-22,2026-07-29,974
SH688232,2021-11-17,2026-07-29,1139
SH688233,2020-02-21,2026-07-29,1562
SH688234,2022-01-12,2026-07-29,1100
SH688235,2021-12-15,2026-07-29,1119
SH688236,2021-12-30,2026-07-29,1108
SH688237,2022-07-01,2026-07-29,979
SH688238,2022-03-22,2026-07-29,1056
SH688239,2021-07-05,2026-07-29,1229
SH688244,2022-10-19,2026-07-29,917
SH688246,2021-12-14,2026-07-29,1120
SH688247,2022-08-25,2026-07-29,950
SH688248,2021-12-22,2026-07-29,1114
SH688249,2023-05-05,2026-07-29,785
SH688251,2022-06-06,2026-07-29,1008
SH688252,2022-09-27,2026-07-29,928
SH688253,2022-07-28,2026-07-29,970
SH688255,2021-10-25,2026-07-29,1156
SH688256,2020-07-20,2026-07-29,1462
SH688257,2021-10-27,2026-07-29,1154
SH688258,2019-12-09,2026-07-29,1609
SH688259,2022-01-12,2026-07-29,1100
SH688260,2021-04-06,2026-07-29,1286
SH688261,2022-02-10,2026-07-29,1084
SH688262,2022-01-06,2026-07-29,1104
SH688265,2021-12-28,2026-07-29,1110
SH688266,2020-01-23,2026-07-29,1577
SH688267,2022-02-16,2026-07-29,1080
SH688268,2019-12-26,2026-07-29,1596
SH688269,2021-06-09,2026-07-29,1246
SH688270,2022-01-27,2026-07-29,1088
SH688271,2022-08-22,2026-07-29,953
SH688272,2021-10-18,2026-07-29,1159
SH688273,2022-08-11,2026-07-29,960
SH688275,2022-09-29,2026-07-29,926
SH688276,2021-06-25,2026-07-29,1235
SH688277,2020-07-07,2026-07-15,1461
SH688278,2020-01-17,2026-07-29,1581
SH688279,2022-04-20,2026-07-29,1037
SH688280,2021-10-27,2026-07-29,1154
SH688281,2022-03-07,2026-07-29,1067
SH688282,2022-03-18,2026-07-29,1056
SH688283,2022-02-15,2026-07-29,1081
SH688285,2021-10-20,2026-07-29,1159
SH688286,2020-08-10,2026-07-29,1447
SH688287,2022-05-25,2026-06-08,963
SH688288,2019-11-06,2026-07-29,1632
SH688289,2020-08-28,2026-07-29,1433
SH688290,2022-04-29,2026-07-29,1030
SH688291,2022-10-26,2026-07-29,903
SH688292,2022-08-18,2026-07-29,955
SH688293,2022-09-02,2026-07-29,934
SH688295,2022-04-06,2026-07-29,1047
SH688296,2021-07-27,2026-07-29,1213
SH688297,2022-06-29,2026-07-29,991
SH688298,2020-02-05,2026-07-29,1574
SH688299,2019-11-06,2026-07-29,1632
SH688300,2019-11-15,2026-07-29,1625
SH688301,2020-09-18,2026-07-29,1418
SH688302,2022-04-12,2026-07-29,1043
SH688303,2021-07-22,2026-07-29,1216
SH688305,2021-07-09,2026-07-29,1225
SH688306,2022-03-22,2026-07-29,1056
SH688307,2023-02-16,2026-07-29,837
SH688308,2020-12-10,2026-07-29,1365
SH688309,2020-07-14,2026-07-29,1464
SH688310,2019-12-03,2026-07-29,1613
SH688311,2020-07-31,2026-07-29,1453
SH688312,2020-06-08,2026-07-29,1490
SH688313,2020-08-12,2026-07-29,1436
SH688314,2021-05-18,2026-07-29,1262
SH688315,2021-04-13,2026-07-29,1284
SH688316,2021-03-16,2026-07-29,1303
SH688317,2021-01-18,2026-07-29,1339
SH688318,2020-04-27,2026-07-29,1517
SH688319,2021-06-08,2026-07-29,1247
SH688320,2022-04-28,2026-07-29,1031
SH688321,2019-08-12,2026-07-29,1688
SH688322,2022-07-07,2026-07-29,985
SH688323,2021-04-28,2026-07-29,1273
SH688325,2022-04-22,2026-07-29,1035
SH688326,2022-04-19,2026-07-29,1038
SH688327,2022-05-27,2026-07-29,1013
SH688328,2021-03-09,2026-07-29,1308
SH688329,2021-03-29,2026-07-29,1294
SH688330,2020-10-15,2026-07-29,1405
SH688331,2022-03-31,2026-07-29,1049
SH688332,2022-07-15,2026-07-29,979
SH688333,2019-07-22,2026-07-29,1703
SH688334,2023-06-19,2026-07-29,754
SH688335,2020-08-17,2026-07-29,1442
SH688336,2020-07-22,2026-07-29,1460
SH688337,2022-04-08,2026-07-29,1035
SH688338,2020-08-06,2026-07-29,1449
SH688339,2020-08-10,2026-07-29,1437
SH688343,2023-04-04,2026-07-29,804
SH688345,2021-06-11,2026-07-29,1244
SH688347,2023-08-07,2026-07-29,711
SH688348,2022-06-08,2026-07-29,1006
SH688349,2022-06-22,2026-07-29,996
SH688350,2021-01-28,2026-07-29,1326
SH688351,2022-08-31,2026-07-29,946
SH688352,2023-04-20,2026-07-29,793
SH688353,2022-07-13,2026-07-29,981
SH688355,2021-05-12,2026-07-29,1266
SH688356,2020-08-26,2026-07-29,1435
SH688357,2019-12-04,2026-07-29,1612
SH688358,2019-12-03,2026-07-29,1613
SH688359,2021-05-21,2026-07-29,1259
SH688360,2020-06-02,2026-07-29,1484
SH688361,2023-05-19,2026-07-29,775
SH688362,2022-11-16,2026-07-29,897
SH688363,2019-11-06,2026-07-29,1632
SH688365,2020-04-29,2026-07-29,1515
SH688366,2019-10-30,2026-07-29,1637
SH688367,2021-06-28,2026-07-29,1234
SH688368,2019-10-14,2026-07-29,1629
SH688369,2019-10-31,2026-07-29,1636
SH688370,2022-08-25,2026-07-29,950
SH688371,2022-08-02,2026-07-29,967
SH688372,2022-10-26,2026-07-29,912
SH688373,2022-08-05,2026-07-29,964
SH688375,2022-07-22,2026-07-29,974
SH688376,2022-11-18,2026-07-29,895
SH688377,2020-07-08,2026-07-29,1470
SH688378,2020-09-03,2026-07-29,1429
SH688379,2020-08-19,2026-07-29,1440
SH688380,2022-08-05,2026-07-29,964
SH688381,2022-08-23,2026-07-29,942
SH688382,2022-07-25,2026-07-29,973
SH688383,2021-04-28,2026-07-29,1273
SH688385,2021-08-04,2026-07-29,1207
SH688386,2020-10-16,2026-07-29,1404
SH688387,2022-09-26,2026-07-29,929
SH688388,2019-07-22,2026-07-29,1703
SH688389,2019-11-05,2026-07-29,1633
SH688390,2020-09-04,2026-07-29,1428
SH688391,2022-09-13,2026-07-29,938
SH688392,2022-09-27,2026-07-29,928
SH688393,2020-08-20,2026-07-29,1439
SH688395,2021-04-29,2026-07-29,1272
SH688396,2020-02-27,2026-07-29,1558
SH688398,2020-02-11,2026-07-29,1570
SH688399,2019-12-05,2026-07-29,1611
SH688400,2022-07-06,2026-07-29,986
SH688401,2022-08-17,2026-07-29,956
SH688403,2022-08-18,2026-07-29,955
SH688408,2020-08-28,2026-07-29,1433
SH688409,2022-10-10,2026-07-29,924
SH688410,2022-12-26,2026-07-29,869
SH688411,2025-01-27,2026-07-29,363
SH688416,2022-08-29,2026-07-29,948
SH688418,2020-07-22,2026-07-29,1460
SH688419,2022-11-08,2026-07-29,903
